id	label_en	synonym_en	label_ja	synonym_ja
NANDO:1200741	[Shitei] Henoch-Schonlein purpura nephritis	Henoch-Schönlein purpura nephritis|HSPN	[指定] 紫斑病性腎炎	
NANDO:1200742	[Shitei] Congenital nephrogenic diabetes insipidus	Nephrogenic diabetes insipidus	[指定] 先天性腎性尿崩症	遺伝性腎性尿崩症
NANDO:1200743	[Shitei] Interstitial cystitis (Hunner type)	Interstitial cystitis|Interstitial cystitis with Hunner's ulcer	[指定] 間質性膀胱炎（ハンナ型）	
NANDO:1200744	[Shitei] Osler disease	Hereditary hemorrhagic telangiectasia|Hereditary haemorrhagic telangiectasia	[指定] オスラー病	遺伝性出血性末梢血管拡張症
NANDO:1200745	[Shitei] Bronchiolitis obliterans	Obliterating bronchiolitis	[指定] 閉塞性細気管支炎	
NANDO:1200746	[Shitei] Pulmonary alveolar proteinosis	PAP	[指定] 肺胞蛋白症	
NANDO:1200747	[Shitei] Autoimmune pulmonary alveolar proteinosis	aPAP	[指定] 自己免疫性肺胞蛋白症	自己免疫性PAP
NANDO:1200748	[Shitei] Idiopathic pulmonary alveolar proteinosis	I-PAP	[指定] 特発性肺胞蛋白症	
NANDO:1200749	[Shitei] Secondary Pulmonary Alveolar Proteinosis	S-PAP	[指定] 続発性肺胞蛋白症	
NANDO:1200750	[Shitei] Congenital alveolar proteinosis	Congenital pulmonary alveolar proteinosis|C-PAP|Congenital PAP|Hereditary pulmonary alveolar proteinosis	[指定] 先天性肺胞蛋白症	先天性PAP
NANDO:1200751	[Shitei] Alveolar hypoventilation syndrome	AHS	[指定] 肺胞低換気症候群	
NANDO:1200752	[Shitei] Obesity hypoventilation syndrome	OHS	[指定] 肥満低換気症候群	
NANDO:1200753	[Shitei] Congenital central hypoventilation syndrome	CCHS	[指定] 先天性中枢性低換気症候群	
NANDO:1200754	[Shitei] Idiopathic central hypoventilation syndrome		[指定] 特発性中枢性低換気症候群	
NANDO:1200755	[Shitei] Alpha-1-antitrypsin deficiency	AATD|α-1-antitrypsin deficiency	[指定] α1-アンチトリプシン欠損症	
NANDO:1200756	[Shitei] Carney complex		[指定] カーニー複合	Carney複合
NANDO:1200757	[Shitei] Wolfram syndrome		[指定] ウォルフラム症候群	Wolfram症候群
NANDO:1200758	[Shitei] Peroxisomal disorder	Peroxisomal disease	[指定] ペルオキシソーム病	
NANDO:1200759	[Shitei] Peroxisome biogenesis disorders	PBD	[指定] ペルオキシソーム形成異常症	PEX遺伝子異常症
NANDO:1200760	[Shitei] Zellweger syndrome		[指定] ツェルベーガー症候群	Zellweger症候群
NANDO:1200761	[Shitei] Neonatal adrenoleukodystrophy		[指定] 新生児型副腎白質ジストロフィー	
NANDO:1200762	[Shitei] Infantile Refsum disease		[指定] 乳児レフサム病	
NANDO:1200763	[Shitei] Rhizomelic chondrodysplasia punctata type 1	RCDP type 1	[指定] 根性点状軟骨異形成症1型	
NANDO:1200764	[Shitei] Peroxisomal beta-oxidation enzyme deficiency	Peroxisomal β-oxidation enzyme deficiency	[指定] ペルオキシソームβ酸化系酵素欠損症	
NANDO:1200765	[Shitei] Peroxisomal acyl-CoA oxidase deficiency	Peroxisomal acyl-coenzyme A oxidase deficiency	[指定] アシル CoA オキシダーゼ欠損症 	AOX欠損症
NANDO:1200766	[Shitei] D-bifunctional protein deficiency		[指定] D-二頭酵素欠損症	DBP欠損症
NANDO:1200767	[Shitei] Sterol carrier protein 2 deficiency		[指定] ステロールキャリアプロテインX欠損症	SCPx欠損症
NANDO:1200768	[Shitei] Alpha-methylacyl-CoA racemase deficiency		[指定] ２-メチルアシルCoAラセマーゼ欠損症	AMACR欠損症|2-Methylacyl-CoA racemase欠損症
NANDO:1200769	[Shitei] Refsum disease		[指定] レフサム病	Refsum病
NANDO:1200770	[Shitei] Plasmalogen biosynthesis enzyme deficiency		[指定] プラスマローゲン合成系酵素欠損症	
NANDO:1200771	[Shitei] Rhizomelic chondrodysplasia punctata type 2	RCDP type 2	[指定] 根性点状軟骨異形成症２型	
NANDO:1200772	[Shitei] Rhizomelic chondrodysplasia punctata type 3	RCDP type 3	[指定] 根性点状軟骨異形成症３型	
NANDO:1200773	[Shitei] Primary hyperoxaluria type 1	PH1	[指定] 原発性高シュウ酸尿症I型	
NANDO:1200774	[Shitei] Acatalasemia	Acatalasaemia|Acatalasia	[指定] アカタラセミア	無カタラーゼ血症
NANDO:1200775	[Shitei] Hypoparathyroidism	Accessory thyroid hypergasia disease	[指定] 副甲状腺機能低下症	
NANDO:1200776	[Shitei] Pseudohypoparathyroidism		[指定] 偽性副甲状腺機能低下症	
NANDO:1200777	[Shitei] ACTH unresponsiveness	Adrenocorticotropic hormone unresponsiveness|Adrenocorticotropic hormone insensitivity|Adrenocorticotropin unresponsiveness	[指定] 副腎皮質刺激ホルモン不応症	ACTH不応症
NANDO:1200778	[Shitei] Vitamin D-resistant rickets/Vitamin D-resistant osteomalacia	Vitamin D Resistant Rickets / Osteomalacia	[指定] ビタミンＤ抵抗性くる病/骨軟化症	低リン血症性くる病・骨軟化症
NANDO:1200779	[Shitei] Vitamin D-resistant rickets		[指定] ビタミンＤ抵抗性くる病	
NANDO:1200780	[Shitei] Vitamin D-resistant osteomalacia		[指定] ビタミンＤ抵抗性骨軟化症	
NANDO:1200781	[Shitei] Vitamin D-dependent rickets / Osteomalacia	Vitamin D-dependent osteomalacia	[指定] ビタミンＤ依存性くる病/骨軟化症	
NANDO:1200782	[Shitei] Vitamin D-dependent rickets, type 1	VDDR 1|VDDR-I	[指定] ビタミンD依存症１型	
NANDO:1200783	[Shitei] Vitamin D-dependent rickets, type 2	VDDR 2|VDDR-II	[指定] ビタミンD依存症２型	
NANDO:1200784	[Shitei] Phenylketonuria	PKU|Hyperphenylalaninemia|HPA	[指定] フェニルケトン尿症	高フェニルアラニン血症
NANDO:1200785	[Shitei] Phenylalanine hydroxylase deficiency	PAH deficiency	[指定] フェニルアラニン水酸化酵素欠損症	PAH欠損症
NANDO:1200786	[Shitei] Tetrahydrobiopterin deficiency	BH4 deficiency	[指定] ビオプテリン代謝異常症	BH4欠損症
NANDO:1200787	[Shitei] Tetrahydrobiopterin-responsive hyperphenylalaninemia	BH4-responsive hyperphenylalaninemia|Tetrahydrobiopterin-responsive hyperphenylalaninaemia	[指定] BH4反応性高Phe血症	BH4反応性高フェニルアラニン血症
NANDO:1200788	[Shitei] Tyrosinemia type 1	Tyrosinaemia type 1	[指定] 高チロシン血症１型	
NANDO:1200789	[Shitei] Tyrosinemia type 2	Tyrosinaemia type 2	[指定] 高チロシン血症２型	
NANDO:1200790	[Shitei] Tyrosinemia type 3	Tyrosinaemia type 3	[指定] 高チロシン血症３型	
NANDO:1200791	[Shitei] Maple syrup urine disease	MSUD	[指定] メープルシロップ尿症	
NANDO:1200792	[Shitei] Propionic acidemia	Propionic acidaemia|PA	[指定] プロピオン酸血症	
NANDO:1200793	[Shitei] Methylmalonic acidemia	Methylmalonic acidaemia|MMA	[指定] メチルマロン酸血症	
NANDO:1200794	[Shitei] Methylmalonyl-Coenzyme A mutase deficiency	methylmalonyl-CoA mutase deficiency	[指定] コバラミン代謝異常（MCM欠損症）	
NANDO:1200795	[Shitei] Methylmalonic acidemia cblA type	Methylmalonic acidaemia cblA type	[指定] コバラミン代謝異常 cblA	
NANDO:1200796	[Shitei] Methylmalonic acidemia cblB type	Methylmalonic acidaemia cblB type	[指定] コバラミン代謝異常 cblB	
NANDO:1200797	[Shitei] Methylmalonic acidemia CblD type	Methylmalonic acidaemia CblD type	[指定] コバラミン代謝異常 cblD	
NANDO:1200798	[Shitei] Isovaleric acidemia	Isovaleric acidaemia	[指定] イソ吉草酸血症	
NANDO:1200799	[Shitei] Glucose transporter 1 deficiency	GLUT-1 deficiency|GLUT-1 DS	[指定] グルコーストランスポーター1欠損症	GLUT1欠損症
NANDO:1200800	[Shitei] Glutaric acidemia type 1	Glutaric acidaemia type 1|Glutaryl-CoA dehydrogenase deficiency|GA1	[指定] グルタル酸血症１型	
NANDO:1200801	[Shitei] Glutaric acidemia type 2	Glutaric acidaemia type 2|Multiple acyl-CoA dehydrogenase deficiency|GA2	[指定] グルタル酸血症２型	
NANDO:1200802	[Shitei] Urea cycle disorder		[指定] 尿素サイクル異常症	
NANDO:1200803	[Shitei] Carbamoyl phosphate synthetase I deficiency	CPS1 deficiency|CPS1D	[指定] CPSI欠損症	カルバミルリン酸合成酵素欠損症
NANDO:1200804	[Shitei] Ornithine transcarbamylase deficiency	OTC deficiency	[指定] OTC欠損症	オルニチントランスカルバミラーゼ欠損症
NANDO:1200805	[Shitei] Classic citrullinemia	Classic citrullinaemia|Citrullinemia type I	[指定] 古典型シトルリン血症	III型シトルリン血症|I型シトルリン血症
NANDO:1200806	[Shitei] Argininosuccinic aciduria		[指定] アルギニノコハク酸尿症	
NANDO:1200807	[Shitei] Argininemia	Argininaemia	[指定] アルギニン血症	高アルギニン血症
NANDO:1200808	[Shitei] NAGS deficiency	N-acetyl glutamate synthase deficiency	[指定] NAGS欠損症	N-アセチルグルタミン酸合成酵素欠損症
NANDO:1200809	[Shitei] Lysinuric protein intolerance		[指定] リジン尿性蛋白不耐症	
NANDO:1200810	[Shitei] Hereditary folate malabsorption	Congenital folate malabsorption	[指定] 先天性葉酸吸収不全症	
NANDO:1200811	[Shitei] Porphyria		[指定] ポルフィリン症	
NANDO:1200812	[Shitei] Acute intermittent porphyria	AIP	[指定] 急性間欠性ポルフィリン症	AIP
NANDO:1200813	[Shitei] Hereditary coproporphyria	HCP	[指定] 遺伝性コプロポルフィリン症	HCP
NANDO:1200814	[Shitei] Variegate porphyria	VP	[指定] 異型ポルフィリン症	多様性ポルフィリン症
NANDO:1200815	[Shitei] Erythropoietic protoporphyria	EPP	[指定] 赤芽球性プロトポルフィリン症	骨髄性プロトポルフィリン症
NANDO:1200816	[Shitei] Porphyria cutanea tarda	PCT	[指定] 晩発性皮膚ポルフィリン症	
NANDO:1200817	[Shitei] Congenital erythropoietic porphyria	CEP	[指定] 先天性骨髄性ポルフィリン症	遺伝性赤芽球増殖性ポルフィリン症|先天性赤芽球性ポルフィリン症
NANDO:1200818	[Shitei] X-linked dominant protoporphyria	CLDP|XLDPP	[指定] X連鎖優性プロトポルフィリン症	
NANDO:1200819	[Shitei] Hepatoerythropoietic porphyria	HEP	[指定] 肝性骨髄性ポルフィリン症	
NANDO:1200820	[Shitei] Multiple carboxylase deficiency		[指定] 複合カルボキシラーゼ欠損症	
NANDO:1200821	[Shitei] Holocarboxylase synthetase deficiency	HLCS deficiency	[指定] ホロカルボキシラーゼ合成酵素欠損症	HCS欠損症
NANDO:1200822	[Shitei] Biotinidase deficiency		[指定] ビオチニダーゼ欠損症	
NANDO:1200823	[Shitei] Muscle glycogen storage disease	Glycogen storage disease type VII|Skeletal muscle glycogenosis|Muscular glycogenosis	[指定] 筋型糖原病	
NANDO:1200824	[Shitei] Glycogen storage diseases type 0	Glycogen synthase deficiency	[指定] 筋型糖原病0型	筋グリコーゲン合成酵素欠損症|糖原病0b型
NANDO:1200825	[Shitei] Glycogen storage diseases type II	Pompe disease|Acid maltase deficiency	[指定] 筋型糖原病II型	Pompe病|ポンペ病
NANDO:1200826	[Shitei] Glycogen storage diseases type III	Cori disease	[指定] 筋型糖原病III型	Cori病|コーリー病
NANDO:1200827	[Shitei] Glycogen storage diseases type IV	Andersen disease	[指定] 筋型糖原病IV型	Andersen病|アンダースン病|アンダーソン病
NANDO:1200828	[Shitei] Glycogen storage diseases type V	McArdle disease	[指定] 筋型糖原病V型	McArdle病|マッカードル病
NANDO:1200829	[Shitei] Glycogen storage diseases type VII	Tarui disease	[指定] 筋型糖原病VII型	Tarui病|垂井病
NANDO:1200830	[Shitei] Glycogen storage diseases type IXd	GSD IXd|PHKA1-Related Phosphorylase Kinase Deficiency	[指定] 筋型糖原病IXd型	
NANDO:1200831	[Shitei] Phosphoglycerate kinase deficiency	PGK deficiency	[指定] ホスホグリセリン酸キナーゼ欠損症	PGK欠損症|Phosphoglycerate kinase欠損症
NANDO:1200832	[Shitei] Glycogen storage diseases type X	Phosphoglycerate mutase deficiency|PGAM deficiency	[指定] 筋型糖原病X型	
NANDO:1200833	[Shitei] Glycogen storage diseases type XI	Kanno disease|Fanconi-Bickel syndrome|FBS	[指定] 筋型糖原病XI型	Kanno病
NANDO:1200834	[Shitei] Glycogen storage diseases type XII		[指定] 筋型糖原病XII型	
NANDO:1200835	[Shitei] Glycogen storage diseases type XIII	GSDXIII	[指定] 筋型糖原病XIII型	
NANDO:1200836	[Shitei] Glycogen storage diseases type XIV	Glycogenosis type XIV	[指定] 筋型糖原病XIV型	
NANDO:1200837	[Shitei] Glycogen storage diseases type XV	GSD XV	[指定] 筋型糖原病XV型	
NANDO:1200838	[Shitei] Hepatic glycogen storage disease	Hepatic glycogenosis	[指定] 肝型糖原病	
NANDO:1200839	[Shitei] obsolete Hepatic glycogen storage disease type I-III-VI-IX		[指定] obsolete 肝型糖原病Ⅰ-Ⅲ-Ⅵ-Ⅸ型	
NANDO:1200840	[Shitei] Hepatic glycogen storage disease type Ia	Glycogen storage disease due to glucose-6-phosphatase deficiency|Glucose-6-phosphatase deficiency 	[指定] 肝型糖原病Ia型	グルコース-6-ホスファターゼ欠損症
NANDO:1200841	[Shitei] Hepatic glycogen storage disease type Ib	G6P translocase deficiency|G6PT deficiency|Glucose-6-phosphate translocase deficiency	[指定] 肝型糖原病Ib型	グルコース-6-ホスファターゼトランスポーター異常症
NANDO:1200842	[Shitei] Hepatic GSD type IIIa	Glycogen storage disease due to glycogen debranching enzyme deficiency|GSD IIIa	[指定] 肝型糖原病IIIa型	グリコーゲン脱分枝酵素欠損症
NANDO:1200843	[Shitei] Hepatic GSD type IIIb	Glycogen storage disease due to glycogen debranching enzyme deficiency	[指定] 肝型糖原病IIIb型	グリコーゲン脱分枝酵素欠損症
NANDO:1200844	[Shitei] Hepatic glycogen storage disease type IIIc	Amylo-1,6-glucosidase deficiency|Hepatic GSD type IIIc	[指定] 肝型糖原病IIIc型	グルコシダーゼ欠損症
NANDO:1200845	[Shitei] Hepatic GSD type IIId	4-alpha-glucanotransferase deficiency	[指定] 肝型糖原病IIId型	トランスフェラーゼ欠損症
NANDO:1200846	[Shitei] Hepatic glycogen storage disease type VI	Hepatic phosphorylase deficiency|Hers disease|Glycogenosis type VI	[指定] 肝型糖原病VI型	ハース病|肝グリコーゲンホスホリラーゼ欠損症
NANDO:1200847	[Shitei] Hepatic glycogen storage disease type IXa	Hepatic glycogen storage disease type IX a|GSD type IXa	[指定] 肝型糖原病IXa型	ホスホリラーゼ欠損症（αサブユニット異常症）|αサブユニット異常症（肝型）
NANDO:1200848	[Shitei] Hepatic glycogen storage disease type IXb	Hepatic glycogen storage disease type IX b|GSD type IXb	[指定] 肝型糖原病IXb型	ホスホリラーゼ欠損症（βサブユニット異常症）|βサブユニット異常症（肝筋型）
NANDO:1200849	[Shitei] Hepatic glycogen storage disease type IXc	Hepatic glycogen storage disease type IX c|GSD type IXc	[指定] 肝型糖原病IXc型	ホスホリラーゼ欠損症（γサブユニット異常症）|γサブユニット異常症（肝型）
NANDO:1200850	[Shitei] Hepatic glycogen storage disease type IV	GSD IV	[指定] 肝型糖原病IV型	アミロ1，4→1，6トランスグルコシラーゼ欠損症
NANDO:1200851	[Shitei] Galactose-1-phosphate uridyltransferase deficiency	Galactose-1-phosphate uridylyltransferase deficiency|Galactosemia type 1|GALT deficiency	[指定] ガラクトース-1-リン酸ウリジルトランスフェラーゼ欠損症	GALT欠損症|ガラクトース血症I 型
NANDO:1200852	[Shitei] Lecithin cholesterol acyltransferase deficiency	LCAT deficiency	[指定] レシチンコレステロールアシルトランスフェラーゼ欠損症	LCAT欠損症
NANDO:1200853	[Shitei] Sitosterolemia	Sitosterolaemia	[指定] シトステロール血症	
NANDO:1200854	[Shitei] Tangier disease		[指定] タンジール病	Tangier病
NANDO:1200855	[Shitei] Primary hyperchylomicronemia	Primary hyperchylomicronaemia	[指定] 原発性高カイロミクロン血症	
NANDO:1200856	[Shitei] Cerebrotendinous xanthomatosis	CTX	[指定] 脳腱黄色腫症	27-ヒドロキシラーゼ欠損症
NANDO:1200857	[Shitei] Abetalipoproteinemia	Abetalipoproteinaemia	[指定] 無βリポタンパク血症	MTP欠損症
NANDO:1200858	[Shitei] Lipodystrophy		[指定] 脂肪萎縮症	脂肪異栄養症
NANDO:1200859	[Shitei] Generalized congenital lipodystrophy	CGL|Berardinelli-Seip syndrome	[指定] 先天性全身性脂肪萎縮症	Berardinelli-Seip症候群
NANDO:1200860	[Shitei] Acquired generalized lipodystrophy	AGL|Lawrence syndrome	[指定] 後天性全身性脂肪萎縮症	Lawrence症候群
NANDO:1200861	[Shitei] Familial partial lipodystrophy	FPLD	[指定] 家族性部分性脂肪萎縮症	
NANDO:1200862	[Shitei] Acquired partial lipodystrophy	APL|Barraquer-Simons syndrome|Partial acquired lipodystrophy	[指定] 後天性部分性脂肪萎縮症	Barraquer-Simons症候群
NANDO:1200863	[Shitei] Familial Mediterranean fever	FMF	[指定] 家族性地中海熱	
